,CC16_302,CC16_303,CC16_304,CC16_307,CC16_320a,CC16_320b,CC16_320c,CC16_320d,CC16_320e,CC16_320f,CC16_320g,CC16_320h,CC16_330a,CC16_330b,CC16_330d,CC16_330e,CC16_331_1,CC16_331_2,CC16_331_3,CC16_331_7,CC16_331_9,CC16_332a,CC16_332b,CC16_332c,CC16_332d,CC16_332e,CC16_332f,CC16_333a,CC16_333b,CC16_333c,CC16_333d,CC16_334a,CC16_334b,CC16_334c,CC16_334d,CC16_335,CC16_351B,CC16_351E,CC16_351F,CC16_351G,CC16_351H,CC16_351I,CC16_351K
302429731,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
302429734,4.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
302429750,1.0,2.0,,0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
302429758,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0,0,0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
302429833,2.0,2.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1,0,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
302429848,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
302429871,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1,1,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
302430039,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
302430893,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,,0.0,1.0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
302430947,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302431017,1.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0,1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
302431070,1.0,1.0,,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
302431079,4.0,2.0,4.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1,1,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
302431128,2.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,1,1,1,0,1,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
302431155,2.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1,0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
302431159,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,,,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0
302431201,3.0,2.0,4.0,0.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
302431274,1.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
302431296,1.0,2.0,,0.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
302431300,3.0,3.0,,0.0,3.0,3.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
302431313,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
302431319,2.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0,0,0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
302431493,3.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,1,0,1,0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
302431530,4.0,1.0,4.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
302431636,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302431664,1.0,2.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
302432837,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302433030,3.0,2.0,3.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
302433034,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
302433038,4.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302433042,2.0,0.0,3.0,0.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302433045,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
302433048,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0,1,0,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
302433052,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,1,0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
302433079,,0.0,,1.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
302433103,3.0,4.0,3.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
302433115,1.0,2.0,1.0,1.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
302433151,3.0,1.0,,0.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
302433154,3.0,3.0,4.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,1,0,1,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
302433160,2.0,2.0,,0.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
302433194,3.0,4.0,,1.0,3.0,1.0,1.0,0.0,1.0,4.0,3.0,4.0,0.0,1.0,0.0,1.0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
302433195,1.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302433204,3.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0,0,0,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
302433205,2.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
302433228,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
302433245,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
302433265,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1,0,1,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
302433295,1.0,2.0,,0.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302433306,2.0,2.0,1.0,0.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,1,0,1,0,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
302433324,2.0,2.0,,0.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302433327,3.0,2.0,,2.0,3.0,4.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1,1,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
302433329,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302433344,1.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
302433356,3.0,2.0,3.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0
302433360,3.0,3.0,3.0,0.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1,0,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
302433425,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1,1,0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
302433699,2.0,0.0,2.0,3.0,0.0,4.0,4.0,3.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
302434423,3.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,1,1,1,0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
302435892,3.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
302435912,1.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
302435964,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1,0,1,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
302435985,2.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302436029,3.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
302436058,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
302436063,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
302436072,1.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
302436109,3.0,2.0,3.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
302436159,3.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
302436161,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
302436166,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,0,0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302436173,2.0,1.0,3.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
302436204,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
302436223,3.0,3.0,,0.0,3.0,2.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
302436258,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
302436312,2.0,1.0,,0.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
302436322,3.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0,1,1,1,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302436323,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302436332,0.0,2.0,,0.0,0.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0,0,0,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
302436338,3.0,4.0,4.0,0.0,3.0,1.0,3.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
302436369,1.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
302436387,3.0,2.0,3.0,0.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1,0,1,0,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
302436398,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
302436413,4.0,4.0,,0.0,3.0,0.0,3.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
