"","CC302","CC304","CC302a","CC305","CC306","CC308a","CC308b","CC308c","CC320","CC321","CC322_1","CC322_2","CC322_3","CC322_4","CC322_5","CC322_6","CC324","CC325","CC326","CC327","CC332A","CC332B","CC332C","CC332D","CC332E","CC332F","CC332G","CC332H","CC332I","CC332J"
"164378944",3,3,6,3,,2,2,2,3,3,2,2,1,1,2,1,4,2,1,3,1,2,2,2,2,2,1,1,1,1
"164379281",4,3,3,1,1,4,3,4,2,3,2,2,2,1,1,1,4,3,2,4,2,2,1,2,1,2,1,2,1,2
"164379558",2,3,6,3,3,1,3,3,3,2,1,2,2,2,2,2,4,3,1,4,1,1,2,2,2,2,1,1,1,2
"164379641",5,4,4,2,2,3,4,3,1,,1,1,2,1,2,1,4,3,1,3,2,2,1,,,,,1,1,2
"164380279",2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,4,3,1,3,2,1,2,2,2,2,2,1,1,1
"164380289",3,2,2,1,1,1,2,1,1,3,1,2,2,2,2,2,4,3,1,1,2,2,,1,2,2,,,1,1
"164380295",2,2,2,3,3,2,3,3,1,1,1,2,2,2,2,2,4,2,1,2,2,1,2,2,2,2,2,1,1,1
"164380296",3,2,2,3,3,3,5,5,1,4,2,2,2,1,2,2,1,3,2,3,2,1,2,2,1,1,2,2,1,1
"164380306",2,2,2,1,1,2,5,5,,1,2,1,2,1,2,1,4,3,1,4,2,2,2,2,2,1,2,1,1,1
"164380331",2,4,2,1,2,1,3,3,3,3,1,2,2,1,1,2,4,4,1,4,2,2,1,2,2,2,2,2,2,1
"164380365",4,4,4,2,2,4,3,4,3,1,1,2,2,2,2,2,3,2,2,4,2,1,1,2,2,2,1,1,1,1
"164380366",3,3,1,1,1,1,3,3,3,3,1,2,2,2,2,2,4,3,2,2,1,1,1,1,1,1,1,1,1,2
"164380369",4,3,3,1,1,2,3,3,1,2,2,1,2,1,1,2,4,4,1,3,2,2,2,2,2,1,2,1,1,1
"164380371",3,2,2,1,1,3,3,3,1,2,1,2,2,2,2,2,1,5,2,2,2,2,2,2,2,1,2,1,2,1
"164380374",3,4,3,2,2,2,4,4,1,4,2,1,1,1,1,1,2,4,1,4,2,2,2,1,1,2,2,2,1,1
"164380375",3,4,3,3,3,3,4,3,3,2,2,1,1,1,2,2,4,3,1,4,2,1,1,2,2,2,1,1,2,1
"164380376",4,4,4,2,2,4,4,4,3,3,2,1,1,1,1,1,4,3,2,4,2,2,1,2,2,1,2,1,1,2
"164380392",2,3,2,1,1,2,4,5,1,1,1,1,2,1,2,1,4,2,1,4,2,1,1,2,2,2,2,1,1,1
"164380404",3,3,3,3,3,5,5,5,2,2,2,1,1,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2
"164380407",2,3,3,1,1,5,5,5,1,2,2,1,1,2,1,1,2,4,2,3,,1,,1,2,2,1,1,1,1
"164380408",2,3,2,2,2,1,2,1,1,2,1,1,1,1,1,1,2,3,2,,,,,,,,,,,
"164380409",3,3,2,2,2,1,2,2,1,1,1,2,2,2,2,2,4,3,1,4,2,2,1,2,2,1,2,1,1,1
"164380410",2,2,2,2,3,1,2,1,1,2,1,1,2,1,2,2,4,3,1,1,2,1,1,2,2,2,2,1,1,1
"164380411",3,1,3,1,1,3,3,3,3,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,2,2,1,2,1,1
"164380420",3,4,3,2,1,2,2,5,3,5,1,2,2,2,2,2,4,4,1,3,2,1,1,2,2,1,2,2,2,1
"164380454",3,4,2,1,1,2,2,2,3,4,1,2,2,1,2,2,4,4,2,1,2,2,2,2,2,1,2,1,1,1
"164380462",4,4,4,2,2,4,3,4,1,2,2,1,1,1,1,1,2,2,2,4,2,1,1,2,1,2,1,1,2,1
"164380464",5,4,4,1,1,3,4,4,2,2,2,1,1,1,1,1,4,3,1,3,2,2,1,1,2,2,2,1,1,1
"164380487",4,3,4,2,2,4,5,5,1,4,2,1,2,2,2,2,2,4,1,4,1,2,2,1,2,1,2,2,2,1
"164380496",4,5,6,2,2,4,3,3,3,3,1,1,1,1,1,2,3,4,2,3,2,2,1,2,1,2,2,1,2,1
"164380498",6,2,6,3,3,2,4,3,1,2,2,2,1,1,1,1,4,3,1,4,2,2,2,2,2,2,2,1,1,1
"164380510",3,2,1,3,2,1,2,2,3,2,1,2,2,1,1,2,4,3,1,1,2,2,2,1,2,1,1,1,1,1
"164380524",3,3,2,3,2,2,3,2,1,2,2,1,1,1,2,2,2,4,2,3,2,2,1,2,2,1,2,2,1,1
"164380552",4,5,1,2,2,4,4,4,3,2,1,2,2,2,2,2,1,3,2,4,2,1,1,1,2,2,1,1,1,1
"164380595",3,3,3,1,1,2,2,2,3,2,2,1,1,1,1,1,1,5,2,4,2,2,2,1,2,1,1,1,1,2
"164380596",5,3,6,3,3,4,5,3,3,1,2,1,1,1,1,1,1,1,2,4,2,2,1,1,1,2,1,2,2,1
"164380597",3,3,2,2,2,5,5,5,1,5,2,2,1,1,1,1,4,3,1,4,2,2,2,2,2,1,2,1,2,1
"164380636",1,1,1,1,2,1,2,4,1,1,1,2,2,2,2,2,4,2,1,2,2,2,1,2,2,1,2,1,1,1
"164380662",3,3,1,2,2,1,2,2,1,3,2,2,2,1,2,2,4,3,2,1,1,1,1,1,1,2,1,1,1,1
"164381188",3,3,3,1,1,2,2,2,1,1,1,1,2,2,2,2,4,5,2,1,2,1,1,2,2,1,2,1,1,2
"164381316",3,5,2,1,1,2,4,4,1,1,1,2,2,1,2,2,4,3,1,3,2,1,1,2,2,2,2,1,1,2
"164381780",4,3,3,1,2,4,4,4,3,4,1,2,2,1,2,2,2,3,2,3,1,2,1,2,2,2,2,2,2,2
"164382358",4,5,4,1,1,2,2,2,1,1,2,1,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1
"164382384",4,4,2,2,2,4,4,3,3,3,1,1,2,1,1,1,4,5,1,4,2,2,1,1,2,,1,1,2,2
"164382444",5,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,4,4,1,3,2,1,1,2,2,2,1,1,2,1
"164382506",4,4,2,2,3,4,4,3,3,4,2,2,2,2,2,1,4,3,1,3,1,1,1,2,2,2,1,1,2,1
"164382559",4,5,4,1,1,3,4,5,1,2,2,1,1,2,1,1,4,1,1,4,2,2,2,2,2,2,2,2,1,1
"164383063",2,5,2,1,1,1,4,3,1,1,1,2,2,1,2,1,4,1,1,2,2,1,1,2,2,1,2,1,1,1
"164383881",5,2,3,3,2,4,5,5,2,3,1,2,2,2,2,2,2,5,1,1,2,1,1,1,2,2,1,1,1,1
"164384151",5,4,4,3,3,4,3,5,1,2,1,2,2,1,2,2,4,3,1,3,2,1,1,2,2,2,1,1,2,1
"164384152",3,3,3,2,2,4,3,3,3,3,2,1,1,1,1,2,3,3,2,4,,1,2,1,2,1,2,1,1,2
"164384186",3,3,3,1,1,2,5,5,1,3,2,1,2,2,2,2,4,3,1,3,2,2,1,2,2,2,1,2,1,1
"164384223",4,3,4,2,2,4,5,3,3,2,2,1,1,1,1,1,2,2,2,4,2,1,1,2,1,1,1,1,2,1
"164384232",5,5,4,2,2,4,4,4,3,2,2,1,1,1,1,1,2,3,2,3,2,2,2,2,2,1,1,2,2,1
"164384233",2,2,1,2,2,2,4,2,1,2,1,2,2,2,2,2,4,2,2,3,2,2,2,1,2,1,2,1,1,2
"164384255",2,3,2,1,1,2,4,2,3,1,1,2,2,2,2,2,4,2,1,3,2,1,2,2,1,2,2,1,1,1
"164384280",3,5,3,3,3,4,3,3,3,3,2,2,1,1,2,1,2,4,2,3,1,1,,,1,,1,1,2,2
"164384282",1,1,1,2,1,1,4,2,1,1,2,1,1,1,1,2,4,4,2,2,2,1,2,2,1,2,2,1,1,1
"164384290",3,3,3,3,3,3,3,5,3,3,2,1,2,1,2,2,2,3,2,3,2,2,2,2,1,1,2,2,1,2
"164384318",2,2,1,2,2,1,4,4,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1
"164384328",3,4,2,2,3,1,2,3,1,2,2,2,2,1,2,2,2,3,1,2,2,1,1,2,2,2,1,1,1,1
"164384338",3,2,3,1,1,1,3,3,1,1,1,2,2,2,2,2,4,2,1,3,2,1,2,1,2,1,2,2,1,1
"164384341",2,2,2,1,2,1,4,3,1,2,1,1,2,1,2,2,4,3,1,4,2,2,1,2,2,1,2,1,1,1
"164384344",3,4,3,2,2,3,3,3,1,2,1,2,2,2,2,2,2,2,1,3,2,1,1,2,1,1,,1,2,1
"164384354",4,3,2,2,2,4,4,5,2,5,1,2,2,2,2,2,4,3,1,4,2,2,1,1,2,2,1,1,1,1
"164384365",5,3,3,2,2,4,4,4,1,2,2,1,1,1,1,1,3,4,2,4,2,2,,,2,1,1,1,1,1
"164384372",2,3,2,1,1,1,4,4,1,2,2,1,2,1,1,2,4,3,1,2,2,1,2,2,2,1,2,1,1,1
"164384379",2,2,1,3,2,1,3,2,3,3,1,2,2,2,2,1,4,3,2,2,2,2,2,1,2,1,2,2,1,1
"164384380",3,3,2,2,2,4,3,3,3,4,2,1,1,1,2,2,3,4,2,3,2,1,1,1,1,2,1,1,2,2
"164384386",3,3,3,1,1,2,2,2,1,1,1,2,2,2,2,2,4,1,1,1,2,2,2,2,2,1,2,2,1,1
"164384388",5,3,5,1,1,4,4,4,2,4,2,1,1,2,1,2,1,5,2,4,1,2,2,2,1,2,1,2,2,2
"164384426",5,5,6,2,2,4,4,4,2,5,2,1,1,1,1,1,1,5,2,4,1,2,2,2,1,1,1,1,2,2
"164384435",6,3,3,1,1,4,5,5,3,4,2,1,1,1,1,2,4,5,1,1,2,2,1,1,1,1,1,1,2,1
"164384438",4,4,4,1,1,2,4,4,1,2,2,2,2,2,2,1,4,3,2,3,2,1,2,2,2,2,1,1,2,1
"164384445",3,3,3,1,1,2,4,3,3,4,2,1,1,1,1,1,4,5,1,4,2,1,1,2,2,2,2,1,1,1
"164384449",3,3,2,3,3,4,5,5,3,2,2,2,2,1,2,1,2,3,1,3,1,1,1,2,1,1,1,1,2,1
"164384451",5,5,5,1,1,4,4,4,1,3,2,1,2,1,1,2,4,2,1,4,2,2,1,2,2,2,2,1,1,1
"164384455",3,3,3,1,1,2,4,4,1,4,1,2,2,2,2,2,3,4,1,2,2,2,1,2,1,1,2,1,1,1
"164384457",3,5,5,2,2,4,4,4,3,3,1,2,2,2,2,2,2,4,1,2,2,2,2,2,2,1,1,2,2,1
"164384461",3,5,3,2,2,1,3,2,1,2,2,1,1,1,2,2,2,5,1,4,2,2,1,1,2,1,1,2,1,2
"164384472",4,3,3,2,2,4,5,5,3,2,2,1,1,2,1,1,4,3,1,4,2,2,2,2,1,2,2,1,2,2
"164384494",3,3,4,2,2,4,3,2,1,2,2,1,1,1,1,2,4,3,2,3,2,1,1,2,2,1,1,1,2,1
"164384507",5,4,4,1,1,4,4,4,1,4,2,2,2,1,1,1,2,4,2,3,2,2,1,2,2,2,2,2,2,1
"164384529",4,4,4,3,3,4,5,5,1,3,2,1,2,2,2,2,1,3,2,2,2,1,1,2,2,2,2,1,2,1
"164384531",3,2,3,3,3,4,3,3,3,2,1,1,1,2,1,1,2,3,2,3,1,2,1,2,2,2,1,1,2,2
"164384534",2,3,3,1,1,2,3,2,1,2,1,2,2,2,2,2,4,1,1,2,1,1,1,2,2,1,2,1,2,1
"164384540",2,5,2,3,3,2,2,2,1,2,1,1,2,2,2,2,2,5,2,2,2,2,,,2,1,2,1,1,2
"164384543",1,2,1,1,2,1,3,2,1,2,2,1,2,2,2,2,4,3,1,1,2,2,2,2,2,2,2,2,1,1
"164384802",4,3,6,2,1,4,5,5,1,4,2,1,1,1,1,1,1,4,2,3,1,2,1,2,1,1,1,1,2,2
"164384946",2,3,3,3,1,2,4,5,1,2,2,1,1,2,2,2,4,4,1,3,2,2,1,2,2,2,2,1,1,1
"164386296",3,2,2,1,2,1,2,2,3,2,1,2,2,2,2,2,4,4,1,2,2,1,2,2,2,1,2,1,1,1
"164386367",4,3,3,2,2,3,3,2,3,2,1,2,2,2,2,2,3,1,2,4,2,1,2,2,2,1,1,1,2,1
"164386508",2,5,5,2,2,3,4,4,1,1,2,2,2,1,1,1,4,3,1,4,2,1,1,2,2,2,2,1,2,1
"164386558",5,5,5,1,1,4,4,4,1,3,2,1,1,1,1,2,2,5,2,4,2,1,1,2,1,1,1,1,2,2
"164386697",3,5,4,1,2,2,3,3,3,2,1,1,2,1,2,2,2,4,1,3,2,1,2,2,2,1,1,1,2,1
"164386978",5,4,2,1,2,4,4,4,3,2,1,1,1,1,2,2,2,4,2,4,1,1,1,1,1,1,1,1,2,2
"164387063",1,5,3,1,1,1,2,3,1,4,1,1,2,1,1,2,1,5,2,1,2,1,1,1,1,1,2,1,1,2
"164387398",2,2,6,1,1,2,4,2,1,1,2,1,2,1,1,1,4,2,1,3,2,2,2,2,2,1,2,1,1,1
"164388031",3,3,2,1,2,1,4,2,1,1,2,1,2,1,1,1,4,2,1,3,2,1,1,2,2,2,2,1,1,1
"164388076",5,5,4,2,2,2,3,1,1,2,2,1,1,1,1,2,2,4,2,3,2,2,1,2,1,1,2,1,1,1
"164388080",5,3,4,3,1,4,4,4,3,3,2,2,2,1,2,2,2,2,1,3,2,1,1,2,2,2,1,1,1,1
"164388081",4,4,4,1,1,4,4,4,3,3,2,2,1,1,2,2,1,4,2,3,2,2,2,2,1,2,2,2,2,2
"164388084",3,3,3,1,1,5,5,5,1,3,2,1,1,1,2,1,,2,,,,,,,,,,,,
"164388106",4,3,3,2,2,4,4,3,3,4,2,1,1,1,1,1,4,3,2,4,2,1,1,1,1,1,1,1,2,2
"164388117",5,2,4,2,2,4,3,3,3,3,2,1,1,2,2,1,2,1,2,3,2,1,1,1,2,2,2,1,1,1
"164388186",4,2,4,2,2,4,3,1,1,3,1,1,1,2,2,1,3,2,1,3,2,1,1,2,1,2,1,1,2,2
"164388190",4,5,2,1,1,4,3,4,1,2,1,2,2,2,2,1,1,4,2,3,1,1,2,2,1,2,1,1,2,2
"164388191",2,3,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,3,2,3,2,1,1,2,2,1,2,2,1,1
"164388193",3,4,4,1,1,5,5,5,3,2,2,2,2,1,2,2,3,4,1,3,2,2,1,1,1,1,1,1,1,1
"164388196",3,4,2,3,2,1,2,2,1,3,1,2,2,2,2,2,2,5,1,3,2,2,2,2,2,1,2,1,2,1
"164388199",1,1,1,1,1,1,4,3,1,2,1,1,2,1,2,2,4,2,1,3,2,2,1,2,2,1,2,1,1,1
"164388202",2,3,2,3,3,1,2,2,1,1,2,2,2,2,2,2,4,2,1,2,2,1,1,2,2,2,2,2,1,1
"164388203",3,3,2,3,1,2,3,5,1,2,1,1,1,1,1,1,4,4,1,3,2,2,,,2,1,,1,1,1
"164388206",2,2,2,1,1,1,2,2,1,3,1,1,2,1,1,2,4,3,2,2,2,1,1,1,2,2,,,1,1
"164388251",2,4,2,1,1,1,3,2,3,2,1,1,2,1,2,2,4,4,2,1,2,2,2,2,2,1,2,1,1,2
"164388277",4,3,6,2,2,4,4,3,3,3,2,1,1,1,1,2,4,4,2,4,2,2,,,2,1,2,1,2,1
"164388312",2,1,1,2,2,1,2,1,1,2,1,1,2,1,1,2,2,3,1,1,2,1,2,2,2,1,1,1,1,1
"164388314",2,2,6,1,2,2,4,4,3,1,1,2,2,2,2,2,4,2,1,3,1,1,2,2,2,1,2,1,1,1
"164388326",3,3,2,1,3,1,3,4,1,1,1,2,2,2,2,2,4,1,1,1,2,2,1,2,2,1,2,1,1,1
"164388351",3,5,2,3,3,4,3,3,1,1,2,1,1,1,1,1,2,3,1,2,2,2,1,2,2,1,2,1,1,1
"164388359",5,5,3,2,2,4,4,4,2,1,2,1,1,1,1,1,4,1,2,3,1,2,2,1,2,1,2,1,2,2
"164388374",4,4,2,3,3,4,3,3,1,2,2,1,2,1,2,2,4,3,1,3,1,2,2,2,2,2,2,1,1,1
"164388377",2,3,2,3,1,2,2,1,2,3,1,2,2,2,2,2,3,5,1,4,1,1,2,1,1,2,1,1,1,1
"164388400",4,4,4,2,2,3,3,3,3,2,2,2,2,2,1,2,2,4,2,3,2,2,2,1,1,2,2,2,1,1
"164388436",5,5,5,2,2,2,3,3,3,2,1,2,2,2,2,2,4,3,1,3,2,1,1,2,1,1,1,1,2,1
"164388437",5,4,4,2,2,4,2,2,3,4,2,1,2,2,2,2,1,5,2,2,2,2,1,1,2,1,1,1,2,2
"164388971",2,2,6,1,3,1,3,2,1,1,1,2,2,2,2,2,4,3,1,1,2,1,1,2,2,2,2,2,1,1
"164389090",3,3,3,1,3,1,1,1,1,4,2,2,2,2,1,2,4,3,2,1,2,2,1,1,1,1,1,1,2,2
"164389889",3,3,2,1,3,2,3,1,3,2,1,1,2,2,2,2,4,2,1,4,2,1,1,2,2,1,2,2,1,1
"164390522",2,2,2,1,1,2,4,3,1,3,1,2,2,2,2,2,4,3,1,3,2,1,1,2,2,2,2,2,1,1
"164390549",3,5,4,2,1,4,3,3,2,3,1,1,1,1,1,1,1,4,2,4,2,2,1,2,2,1,1,1,1,1
"164390635",4,2,6,2,2,4,3,3,1,2,1,1,2,2,2,2,2,4,2,3,2,2,2,2,1,2,1,1,2,1
"164390775",2,3,2,1,1,1,3,3,1,1,1,2,2,2,2,2,4,3,1,2,2,1,1,2,2,1,2,1,1,1
"164391288",2,5,2,1,2,1,4,3,1,1,1,1,2,1,2,1,4,1,1,2,2,2,2,2,2,1,2,2,1,1
"164391296",2,5,1,2,2,1,4,2,1,4,1,2,2,2,2,2,4,3,1,4,1,2,1,2,1,2,2,2,1,1
"164391676",4,3,3,3,3,3,4,3,3,1,2,2,1,1,1,1,4,1,2,3,2,2,1,2,2,2,1,1,2,1
"164391680",3,3,2,1,3,2,5,5,1,2,1,2,2,1,2,2,4,3,1,3,2,1,2,2,2,1,2,1,1,1
"164391686",2,2,2,1,1,1,4,2,1,3,1,2,2,2,2,2,3,4,1,4,2,2,1,2,2,1,2,1,1,1
"164391692",4,3,2,2,1,4,3,3,1,2,2,2,2,1,2,1,2,4,2,3,2,1,2,2,2,2,1,1,2,1
"164391743",3,5,2,1,1,4,3,3,1,1,1,1,1,1,2,2,2,4,1,3,1,1,1,1,2,1,2,1,1,1
"164391751",3,4,3,1,1,1,2,2,3,3,1,1,2,2,2,2,1,4,2,1,2,1,2,2,2,2,2,2,1,2
"164391769",2,3,1,1,2,1,4,4,1,1,2,1,1,1,1,1,4,2,2,2,2,2,2,2,2,1,2,1,1,2
"164391777",1,3,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,3,1,2,1,1,1,1,2,2,2,1,1,1
"164391782",4,4,4,3,3,4,4,4,1,3,2,1,2,2,2,2,3,3,2,2,1,2,2,2,2,2,1,2,1,1
"164391789",5,5,2,2,2,4,2,3,1,5,2,1,1,1,1,1,2,3,2,2,2,1,1,2,1,2,1,1,2,2
"164391791",2,2,2,3,3,1,3,2,3,1,1,2,2,2,2,2,3,1,1,2,1,1,2,2,2,1,2,2,1,1
"164391794",3,3,3,2,1,3,2,2,3,4,2,1,1,2,2,1,3,4,2,4,1,2,1,1,1,1,2,1,2,2
"164391796",5,4,5,2,2,4,3,3,3,3,2,1,1,1,2,2,4,4,2,3,2,1,2,2,2,2,1,1,2,1
"164391799",3,2,3,3,3,2,3,2,3,2,1,2,2,1,2,2,4,3,1,3,2,2,1,2,2,2,2,2,1,1
"164391836",3,5,2,2,2,1,2,2,1,3,1,2,1,1,2,2,4,3,1,3,2,2,2,1,2,1,2,1,1,2
"164392291",2,3,1,1,1,1,2,2,2,1,1,1,2,1,2,2,4,1,2,3,2,2,2,2,2,2,2,1,1,2
"164392644",2,3,2,3,3,2,3,3,1,3,2,2,2,1,2,2,3,4,1,3,2,2,2,2,2,1,2,2,2,1
"164392666",5,2,4,3,3,4,3,3,1,5,2,1,1,1,1,1,1,5,2,4,2,2,2,2,1,2,1,1,2,2
"164392668",5,3,6,1,1,4,5,5,1,3,2,2,1,2,2,2,3,3,2,,2,2,1,2,2,2,2,1,2,1
"164392675",1,3,1,1,1,1,2,1,3,1,2,2,2,2,1,2,4,1,1,1,1,2,1,2,1,2,1,2,1,2
"164392683",5,4,5,3,3,4,4,5,1,3,2,2,1,1,2,2,3,3,2,3,2,1,1,2,2,2,1,1,2,1
"164392690",3,3,6,3,3,4,3,4,3,3,2,1,1,1,1,1,1,4,2,4,1,2,1,1,1,1,1,1,2,2
"164392704",4,2,5,1,1,4,4,4,2,4,1,2,2,2,2,2,2,4,2,3,2,2,2,2,2,2,2,1,2,2
"164392729",3,5,3,1,1,2,3,2,1,2,1,1,2,1,1,2,3,2,1,3,2,2,1,2,2,2,2,1,1,1
"164392731",2,3,3,1,3,1,2,2,3,2,1,2,2,2,2,2,2,4,1,2,1,1,2,2,2,2,2,2,1,1
"164392754",4,3,2,2,2,1,1,1,3,1,1,2,2,2,2,2,2,3,2,1,2,2,,,1,1,2,1,1,1
"164392756",3,3,3,1,1,2,4,3,1,1,2,1,2,1,2,2,4,4,1,3,2,1,1,2,2,2,2,2,1,1
"164392775",2,3,1,2,2,1,2,2,1,1,1,1,2,1,2,2,2,3,1,3,2,2,1,2,2,2,2,1,1,1
"164392807",3,4,2,1,1,2,4,5,1,2,1,2,2,2,2,2,4,2,1,2,2,2,1,2,2,2,2,1,1,1
"164392830",3,3,4,2,1,4,4,2,2,3,2,2,1,1,2,1,2,5,1,2,1,2,1,2,1,1,1,1,2,1
"164392843",4,3,3,2,2,4,5,5,,3,2,2,1,2,2,2,2,4,2,4,1,1,1,2,2,1,1,1,2,2
"164392846",5,5,6,1,1,4,4,4,1,3,2,1,2,1,1,1,4,3,2,3,2,2,2,2,2,2,2,1,2,1
"164392847",5,3,2,1,2,4,2,2,3,3,1,1,2,2,2,2,1,5,2,1,2,1,2,2,2,1,1,1,2,2
"164392850",3,4,3,3,3,4,4,4,1,1,1,2,2,2,2,2,2,3,2,1,2,1,2,2,1,2,2,1,2,2
"164392861",2,3,2,1,1,1,3,3,1,1,2,1,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,1,1,1
"164392873",3,4,2,1,1,2,2,2,1,2,2,1,1,2,2,2,4,3,2,1,2,1,1,1,2,1,2,1,1,1
"164393049",2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,4,1,1,2,2,1,2,2,2,1,2,2,1,1
"164393225",1,1,1,1,3,1,4,2,1,1,1,1,2,2,2,2,4,1,1,1,2,2,1,2,2,1,2,1,1,1
"164393305",3,4,6,1,1,1,4,3,1,1,1,1,2,1,2,2,4,3,1,1,2,2,2,2,2,1,2,2,1,1
"164393368",3,3,4,3,3,2,3,3,3,2,2,1,1,1,1,2,4,3,1,3,1,2,1,2,2,2,2,2,1,1
"164393512",2,3,2,1,2,2,2,1,3,3,1,2,2,2,2,2,4,1,1,4,2,2,1,2,1,1,2,1,2,1
"164394023",4,3,3,1,1,2,4,5,3,2,1,2,1,2,2,2,3,3,1,2,2,2,2,2,2,2,2,1,1,1
"164394103",4,2,2,1,1,4,2,2,3,1,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,1,2,1,2,2
"164394198",4,2,6,1,1,4,4,2,3,1,2,1,1,1,2,1,4,1,2,4,2,2,1,2,1,2,2,1,2,2
"164394224",5,5,4,1,1,4,4,3,1,2,2,1,1,1,1,1,4,3,2,4,2,2,1,1,1,1,2,2,2,1
"164394467",5,3,6,1,3,4,,2,3,3,2,1,1,1,1,1,2,4,2,3,2,2,1,2,1,2,2,1,2,2
"164394719",4,2,3,2,2,2,3,2,1,2,1,2,2,2,2,2,2,3,1,3,2,2,1,1,2,2,1,2,1,1
"164395043",3,4,3,3,3,4,3,3,3,3,2,1,1,1,1,2,2,3,1,4,2,2,1,2,1,2,1,1,2,2
"164395164",2,2,2,2,2,1,3,2,1,1,1,2,2,1,2,2,3,2,2,3,2,1,1,2,1,2,2,1,1,2
"164395288",4,3,6,2,2,4,4,4,1,3,1,1,1,1,2,1,2,3,2,3,2,1,1,2,2,2,2,1,2,2
"164395294",3,3,6,2,2,4,2,3,3,4,2,1,1,1,2,2,3,3,2,4,1,1,2,1,1,2,1,1,2,1
"164395380",3,3,6,1,2,1,4,3,1,2,1,2,2,1,2,2,4,2,1,1,2,1,2,2,1,2,2,2,1,1
"164395448",3,3,3,3,3,4,3,3,3,1,2,2,2,2,1,2,3,1,1,2,2,1,2,2,1,2,2,2,2,1
"164395517",5,5,5,1,1,4,4,4,3,2,2,2,1,1,1,1,4,2,1,4,2,2,1,2,2,2,1,1,1,1
"164395846",2,2,6,2,2,3,4,2,2,1,2,1,1,1,1,1,2,2,2,4,2,1,1,2,2,2,1,1,2,1
"164395885",2,4,2,1,1,2,4,4,3,2,2,2,2,1,2,2,4,1,1,2,2,1,1,2,2,1,2,2,1,1
"164395928",3,4,2,3,2,3,4,3,3,3,1,1,1,1,2,2,2,4,2,4,2,2,1,2,1,1,1,1,2,2
"164396246",3,3,3,1,2,2,3,1,1,2,2,2,2,1,2,2,3,2,1,4,2,2,1,2,2,2,2,1,1,1
"164396274",4,3,4,2,3,4,3,3,2,2,2,1,1,1,1,1,2,2,2,4,2,2,2,1,1,2,2,1,2,1
"164396288",2,2,2,3,3,1,2,2,1,3,1,2,2,2,2,2,4,3,1,1,2,2,2,2,2,1,1,2,1,1
"164396289",2,3,2,1,2,1,2,1,1,2,1,2,2,2,2,2,4,3,1,3,2,2,1,2,2,1,2,2,1,1
"164396294",1,3,2,3,2,1,2,1,2,2,1,2,2,2,2,2,1,3,1,2,2,1,2,2,2,2,1,1,1,1
"164396310",3,1,3,3,3,5,5,5,1,2,2,2,2,2,1,2,1,4,2,2,1,2,1,2,2,1,1,2,1,1
"164396345",3,2,2,1,1,3,4,3,1,4,2,1,1,1,1,1,2,4,2,2,2,1,2,1,2,1,1,1,1,2
"164396349",2,5,3,1,2,3,4,4,1,1,2,1,1,1,2,1,4,2,1,4,2,2,1,2,2,2,1,1,2,1
"164396360",4,3,3,3,2,4,4,3,3,2,2,1,1,2,1,1,4,2,2,3,2,2,2,2,2,1,2,1,1,1
"164396378",2,3,2,3,3,2,3,3,3,2,1,1,2,2,2,2,3,2,2,1,2,1,2,2,2,2,2,1,1,2
"164396413",5,4,5,2,2,4,4,4,3,4,2,2,1,2,2,2,2,4,2,4,2,2,1,1,1,1,1,1,2,2
"164396417",3,4,3,1,1,2,2,2,2,4,2,2,2,2,1,2,4,3,1,3,1,1,1,1,1,2,1,1,1,1
"164396419",2,3,2,3,3,1,3,1,3,2,1,2,2,1,1,2,4,3,1,4,2,1,2,2,2,1,2,1,1,1
"164396428",5,5,6,3,3,4,4,4,2,5,2,1,1,1,1,1,1,5,2,4,2,2,1,1,1,2,1,1,2,2
"164396431",4,3,2,3,3,2,2,2,1,1,2,1,2,2,2,2,4,4,1,4,2,2,1,2,2,1,2,1,1,1
"164396437",5,3,5,2,2,4,3,2,3,3,1,2,2,1,1,1,3,3,2,4,2,2,1,2,2,2,2,1,1,1
"164396440",4,2,2,3,3,2,4,2,1,2,1,1,2,2,2,2,2,3,1,3,2,2,1,2,1,1,2,1,1,1
"164396486",2,2,2,1,2,1,3,2,1,1,1,2,2,2,2,2,4,1,1,1,2,1,1,2,2,1,2,2,1,1
"164396490",5,4,5,2,2,4,3,4,3,1,2,1,1,1,1,2,3,5,2,,2,2,1,1,1,1,1,1,2,2
"164396494",4,3,3,1,2,2,5,5,1,4,2,1,2,2,2,2,4,2,1,3,2,1,2,1,2,1,2,1,1,1
"164397119",5,5,6,2,2,4,2,3,3,5,2,1,1,1,2,2,2,4,1,4,2,2,1,2,1,2,1,1,2,1
"164397878",3,3,3,3,3,2,2,3,3,4,1,2,2,1,2,2,4,3,1,3,1,1,2,2,2,1,1,2,1,1
